ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.46650852042583,0.293291546240639,0.348079687502727,0.304205538842651,0.451813486164076,0.624145323205872,0.352405677748338,0.547121528668157,0.454351768162489,0
0.64764548121274,0.566841245020864,0.206518373902114,0.497602217658214,0.598674926194638,0.591037971093598,0.648022825490338,0.33838902452516,0.464746967084993,0
0.750280985543712,0.444547708840023,0.382118139685419,0.477192185427146,0.600488573865184,0.462073757158531,0.575765078002532,0.222443005486084,0.498476053288278,0
0.60216423676412,0.676012536109079,0.506673627372012,0.587241117047119,0.717691281693265,0.506955710287716,0.153842937278639,0.26436812289005,0.493702411954093,0
0.346481352805046,0.478969796393724,0.427343661148747,0.49754848252372,0.55646587058174,0.369226565766923,0.24334376980087,0.787108134123684,0.596795637745322,0
0.2670959557863,0.655785508966566,0.566586141808317,0.477497194092094,0.623126006239258,0.122940912160758,0.300488320239703,0.477946831120827,0.486224374601286,0
0.44754795052096,0.572187604982865,0.367551541971718,0.339523275076118,0.564299008803424,0.303990262844582,0.465926628307089,0.0809085769958007,0.490361242357413,0
0.350743110199884,0.676973257479604,0.615175155444777,0.646925845648866,0.697193582095951,0.848442875971922,0.449603472511875,0.588659057775818,0.724844010327838,0
0.510731601871611,0.436331136804884,0.438754337747499,0.378848558320903,0.625710505933716,0.542959252417188,0.608211058194442,0.367483068996213,0.433394084643532,0
0.503392100380166,0.449452218301214,0.114343297778942,0.205533315044811,0.42211978379965,0.410381034850118,0.306353632859603,0.705737763426111,0.482658554162363,0
0.39769579584536,0.175549795530251,0.585792572243457,0.482240115869859,0.477453190942457,0.548751834751289,0.274192805767473,0.342826150370987,0.536703341591595,0
0.434908235388147,0.235608769592339,0.340755096838791,0.485815382926683,0.486126068109578,0.643500540478607,0.47904820815055,0.427298435321103,0.768290709175778,0
0.23866736263259,0.349564398826726,0.404301920026987,0.4627427110389,0.447469134462602,0.191689358147881,0.302830683196653,0.617501915803011,0.458420336599923,0
0.253766650550337,0.369690516809699,0.670157499920978,0.451060083474173,0.561581845731657,0.4820232120242,0.498545375411564,0.363887361023769,0.438641828711851,0
0.452169563828271,0.423184245314542,0.429910659811828,0.372018669735411,0.527793822340915,0.500181554911159,0.566197865833932,0.425848543210179,0.167189979253025,0
0.514743526213574,0.590662520728726,0.562288298136526,0.722058911342785,0.70430792808698,0.406533189788213,0.273827331403884,0.52790356962217,0.4080228433465,0
0.521436625265061,0.539150017760084,0.164599489628184,0.435838102364599,0.51828630972742,0.548330088814985,0.376194395895369,0.628383709705648,0.460364060212967,0
0.417445646861241,0.760564379609306,0.479760163797416,0.533202078457288,0.723394845513874,0.566406058374612,0.405406102826386,0.640191242443589,0.306193872373245,0
0.447838784252138,0.247459554576126,0.418502447708248,0.318407877602292,0.391751204887755,0.673853795053579,0.30773430363965,0.748980758024102,0.543380405244641,0
0.474520458957419,0.650340846952356,0.477826713467405,0.553344267121823,0.62905118499518,0.478127781334589,0.470194011045422,0.487210094619724,0.687165895837262,0
0.703664356167226,0.515444476818568,0.376538908887632,0.460881987706822,0.56863921763968,0.414860389598515,0.554932307627071,0.439386136379596,0.383667971232811,0
0.720852454917818,0.930096635075042,0.219546355371161,0.448551256979064,0.765978165933551,0.518085080726268,0.288133128614033,0.514133079224497,0.704191144611812,0
0.616752737311889,0.544923879980083,0.503618529092847,0.4204598857756,0.705633283960768,0.553391250374519,0.457688768816171,0.29287468522129,0.219044991387049,0
0.638902745505973,0.737042728962056,0.492171031878399,0.442863521624087,0.694693035062045,0.700895188208489,0.562175877328989,0.437932158918899,0.112798886185395,0
0.488355207068335,0.531705959318135,0.200972453099912,0.349763258102822,0.49792027212802,0.633512966936578,0.289751533252522,0.410498756494352,0.436466908902333,0
0.429361270571013,0.510092074438269,0.469432038027144,0.52797012224768,0.568790976897319,0.627947535546705,0.549703369293615,0.283189993443116,0.774956422827101,0
0.497395134064509,0.603570991893622,0.419323260564558,0.408223927384363,0.605024700927166,0.238219318583316,0.341109324596726,0.708011111770809,0.657021500305548,0
0.381979662080731,0.255530769527798,0.376803738707715,0.579112996351845,0.430653666048028,0.434477902177322,0.510356448432229,0.690593222843417,0.716940840884796,0
0.506666156700391,0.192069596022923,0.432756051118887,0.409981722954264,0.456689495835372,0.392975459098872,0.46129247486317,0.477865985266764,0.448001144278222,0
0.649872586563273,0.36819400331779,0.365821952931923,0.539800600175481,0.543763551163502,0.408492494037438,0.323068867176156,0.466578751705566,0.328811232017411,0
0.293571745558013,0.382805200083208,0.428792618266909,0.511296287294015,0.477818459400169,0.268067862005392,0.454656340411676,0.397648923994394,0.458676161412326,0
0.602553657453001,0.418791567408358,0.205031978131218,0.519152259124207,0.509610511071209,0.494126225380336,0.791959874419566,0.379432115617168,0.720157625537642,0
0.599968919366591,0.535713005078521,0.403592131261126,0.586217310331457,0.652917920699908,0.423004317615627,0.600008936622665,0.46649827294509,0.480808265905791,0
0.626676484718266,0.742785882931669,0.16563528352882,0.559225675605359,0.623264479093055,0.258614660030351,0.231206336586033,0.602406320001167,0.807914664702467,0
0.426259362237094,0.477775582476464,0.48882086809396,0.430484952239258,0.621907226546021,0.0801849924935591,0.501351608309807,0.561825864759342,0.500988768078154,0
0.594842698634707,0.460236401507208,0.229972744829711,0.222168222159452,0.508883651943953,0.474925997787869,0.605060772102441,0.348337014562444,0.498038363339047,0
0.555338214399751,0.626594747600998,0.220576955560242,0.503765392349634,0.617569131804137,0.441805874426044,0.155742637387831,0.472618431425322,0.552770702549659,0
0.544406123855278,0.733140334003923,0.643728981551285,0.596098598324098,0.845220710922875,0.249747824851992,0.6161980503315,0.449710001866001,0.450931632844847,0
0.229485666535248,0.568132235357448,0.354459456275874,0.611693222413203,0.625388736817362,0.276032036069901,0.645323054076601,0.639481466671227,0.267327684085561,0
0.505088124411646,0.772449212890454,0.245337072094842,0.649074684430453,0.652570187120234,0.160957800334288,0.602655860772663,0.636338607549434,0.62384982652691,0
0.717696639882357,0.684612179804024,0.26724170860271,0.340979580635631,0.661598446864606,0.365078338551627,0.561587013761184,0.455144462469953,0.391647516272605,0
0.482843160193948,0.259946887300214,0.482708572675307,0.485735165587788,0.506765794975362,0.254795685045881,0.653204235621479,0.629132905701586,0.471311908878356,0
0.604347492835667,0.646951863241824,0.509144262068021,0.548022055103325,0.682509400814683,0.418082230158898,0.567036040217663,0.559441867107116,0.46045636996123,0
0.731964270204643,0.589419458849756,0.486619143585602,0.640875315433454,0.683267810942873,0.328664577337298,0.176581342275179,0.441844629683612,0.363759864758881,0
0.518684736276039,0.550448443196736,0.437847401729495,0.700866483777743,0.662726910703441,0.292807869130019,0.376618385044704,0.512408255488733,0.587262081315139,0
0.455907662608835,0.528176644957774,0.298501191873445,0.409940264242727,0.561491940070329,0.50777701311526,0.577875416994189,0.326007287923324,0.416031753704611,0
0.46588754996995,0.321503742822488,0.188511303883473,0.200982302111658,0.317974371220255,0.42827527328562,0.526661702934132,0.481939968659637,0.468398553419599,0
0.348976192273926,0.335577703149909,0.616917667739685,0.488287619944904,0.542894492844757,0.541970613753816,0.64952187303587,0.473183847034031,0.355805340424239,0
0.485395393048478,0.337296074264679,0.314277189235394,0.300391349530539,0.417316591810044,0.431427301428719,0.652271669109783,0.406595399477934,0.230387885598761,0
0.562725460606491,0.707015797807693,0.567036030500048,0.702511459379826,0.768635233425408,0.493078544480919,0.384103313080335,0.132036151196775,0.416696585839789,0
0.424820212947088,0.508557589480037,0.634471959206566,0.574261006226276,0.711664486509737,0.287174495637516,0.721515079446317,0.28840829217062,0.545434698076451,0
0.436733709863346,0.485620223831703,0.495452981252996,0.489051019138793,0.540597215724343,0.447004823751598,0.692155195918578,0.453657190648979,0.606314678312769,0
0.423732462314664,0.357910799581993,0.257339989270878,0.519185899575813,0.502310117438569,0.227742052834941,0.407511408661356,0.523824954405146,0.399888496409029,0
0.573758280545302,0.42816687531411,0.489841323163974,0.648862736620536,0.5835814105779,0.354166370272569,0.55373177471361,0.630842671927948,0.379114462092966,0
0.677793156639744,0.527059975125488,0.226480339762423,0.377448498314324,0.562788576355049,0.42006945370747,0.481283795388529,0.476265440013188,0.458441052385756,0
0.576532440335219,0.522549388842946,0.477505863001243,0.500296621329185,0.611200016300554,0.587213365340142,0.56203688066809,0.499505549700077,0.562841825035316,0
0.479068316965704,0.465701824239577,0.815756385386846,0.404467820584681,0.635462244910009,0.311401799867049,0.419498719032923,0.434707068822838,0.312691417726228,0
0.554269604236871,0.536330578359374,0.441963412109702,0.556609800129593,0.594305660647099,0.485510448887034,0.556035533739645,0.672225588091365,0.536727767166818,0
0.34403878618083,0.604301367242604,0.382458083361851,0.41408091942719,0.518699550614525,0.334939152467968,0.638345016545543,0.392739484333978,0.39085532757815,0
0.434193756036758,0.489837221485709,0.233615652728769,0.377309417682652,0.559344949279644,0.602070576400295,0.503393680308824,0.449719953373236,0.416135475929733,0
0.692811856805479,0.782352412432816,0.145114192775218,0.592941574298162,0.654115053976447,0.274733463948873,0.517887646927918,0.381799559349189,0.631658081644644,0
0.682749376019408,0.325493284614295,0.415198549709255,0.471606534833376,0.579916328651788,0.390680435578595,0.583317412678389,0.705410277064535,0.687862064767963,0
0.53774336734274,0.517379094226984,0.284704623441691,0.725083707174872,0.652120169377681,0.396783316219402,0.336174906264055,0.794171901109707,0.292792941113439,0
0.402519485736022,0.334468049631635,0.437769186776823,0.437997087733775,0.477257656587959,0.203149445259216,0.383154005305558,0.668075679561227,0.642045689601045,0
0.461243045279486,0.507430111025879,0.30864949725575,0.265455717491846,0.458170042251371,0.0956522567661553,0.308289826440543,0.564642322900361,0.619640768394413,0
0.332086041202328,0.439952614768505,0.235647618884094,0.646415476040389,0.54842511920853,0.699219276513399,0.411234277310767,0.463089501924357,0.588461069708278,0
0.484987668249718,0.587637777842316,0.35020636595609,0.503699362753681,0.599680830070612,0.280647051124162,0.298875063942367,0.455244072500576,0.133754803579849,0
0.544464348561936,0.658020644648678,0.380056772910471,0.41941520302653,0.600155628602405,0.490534769198569,0.49179684378054,0.242594873570551,0.450099123722604,0
0.631662987703571,0.690529871565569,0.400591440046157,0.609985397310104,0.678848739681446,0.323672388500511,0.349070411233575,0.58289996296937,0.624780586022446,0
0.434236055696524,0.326964184266509,0.303338835555419,0.581458153108217,0.566092848316389,0.506732538086544,0.486726934956189,0.469067623481412,0.57180565102591,0
0.428457155792053,0.278865375650856,0.165484525211766,0.531439981156382,0.423121415655461,0.386768442622989,0.573870733283855,0.364891906272158,0.63111646231402,0
0.514107773445267,0.82516345254024,0.25423133463096,0.572159007646785,0.725973315293479,0.387853300466945,0.587003544318498,0.522947946046634,0.445239180223163,0
0.610883047993604,0.525235386226081,0.465619150357847,0.475133121963857,0.634338488966266,0.196409381301739,0.623423480817668,0.520588767196338,0.75585562485826,0
0.575473623415238,0.220026911408372,0.177325786900619,0.378104812380228,0.393820505890997,0.518899250617438,0.392775902636572,0.710797247098807,0.288574964222483,0
0.585675839819426,0.54406568427067,0.621272098449477,0.430306178453749,0.619441078485916,0.358629106408582,0.558948358685033,0.618399331408378,0.496499529138324,0
0.552076730355285,0.48106945819438,0.131287508850612,0.294333382221639,0.464493157259614,0.554310435737425,0.53721998065227,0.662194723132083,0.622188523791008,0
0.30515751472183,0.271456389982669,0.50814435013537,0.64505949200651,0.481149758028338,0.4226062350807,0.6086779151818,0.47187730428821,0.581706922172118,0
0.509220555819859,0.523669152573648,0.41771595590626,0.541951650636853,0.602173952733034,0.684402748457395,0.454972894058134,0.468478800841849,0.417522785085716,0
0.482105776997199,0.412935984052544,0.423574371678268,0.352677726834097,0.479093449836996,0.512038218692534,0.374200700692933,0.491474030692867,0.47050809639463,0
0.428545112185902,0.519942937427024,0.546025376344195,0.633874368120388,0.624571067578012,0.253331598735748,0.286217650308664,0.61492602938731,0.627560748794149,0
0.55832636505199,0.838907258190787,0.478412391676744,0.66710729262889,0.840233662490095,0.284856771992059,0.518178937368039,0.418136718878934,0.437977155920819,0
0.456280166394316,0.444465920163743,0.51303252088789,0.536369712734237,0.615718100648152,0.496121553856229,0.408003864282041,0.379998866097672,0.674054151562403,0
0.37003566401504,0.651544079915956,0.664168023177093,0.638110911041178,0.714643675200218,0.687442872973146,0.406898151003495,0.404884743187434,0.283606175807088,0
0.475009865114632,0.391414588211221,0.191324067655061,0.488269399327275,0.502214662734064,0.159360298623081,0.658930797120893,0.462858913189907,0.747418870883559,0
0.410272252718286,0.27936928892504,0.237348930342037,0.367309202685527,0.42832180579454,0.610588536718815,0.396426757616945,0.514024516116997,0.511870804890319,0
0.443821249323285,0.621441331540332,0.799419243272278,0.376458082648497,0.664731210843216,0.423909769970639,0.370300556626893,0.624600872499551,0.443233453447719,0
0.393973985143976,0.29977129619259,0.287380628199585,0.435469417404511,0.484743629876406,0.128363031073281,0.467424581693769,0.686566637986553,0.743146157237318,0
0.464586145769483,0.159146630420775,0.454334750267433,0.53406672016092,0.520542876461917,0.227701887658583,0.693729596189154,0.668914328655304,0.543994036342273,0
0.549379851224656,0.423932710326084,0.320891334103586,0.526306921927757,0.594350525565768,0.307395689996732,0.275693285759306,0.586634128079606,0.539756403127496,0
0.518078559424775,0.460126464155868,0.283926483255662,0.334535206447071,0.533813327350755,0.394471061620709,0.557278574198923,0.486054834176113,0.586454042171052,0
0.660214613760931,0.23101322221617,0.27918514356373,0.256827749844427,0.405278815244599,0.540533009758185,0.438464447242378,0.643377648220798,0.546272961232496,0
0.253569965752734,0.719171577309307,0.414294642130521,0.536196497577577,0.632204857940892,0.409401533868688,0.733421890769275,0.260155491773046,0.251429326913425,0
0.700045610133127,0.576897159981362,0.267162538986155,0.167067599450321,0.477470291821887,0.403595901115178,0.68483259987562,0.532766502806337,0.377717495681659,0
0.283102515593238,0.213178289560994,0.193972648152755,0.338709671525124,0.376230878118222,0.441565372261265,0.660140861674777,0.674533248613614,0.596699904929942,0
0.416956704354051,0.643673327441894,0.284917561052835,0.332566868523414,0.528891801491013,0.228678035904566,0.448507222381472,0.268380126737543,0.788676388419552,0
0.591153003595711,0.45113798944803,0.225306555340018,0.443926793636828,0.530922877567366,0.528971540290017,0.434846376954641,0.67969474175728,0.432082849394012,0
0.55675946029634,0.331248341011963,0.132614822316944,0.495426651359407,0.3673341574802,0.373579720705523,0.573233730035083,0.471647858267451,0.552445234600629,0
0.560536300826096,0.805087069694004,0.607463234544859,0.47438233336834,0.741708793209773,0.406015563640142,0.465570117589845,0.41637111986846,0.446177607213348,0
0.7114655603904,0.618317264928765,0.260669877056426,0.514432158554601,0.590780814610899,0.572557554950665,0.671532869855846,0.491985522927529,0.541608278666051,0
0.454579325297119,0.62330218010316,0.615005901151972,0.644234680652538,0.728645761304995,0.222738820488991,0.423133347290684,0.767055588344383,0.622840471818871,0
0.409674156182807,0.550483837431008,0.390317994017351,0.443663612799324,0.635069678910651,0.478495187164148,0.509463042881067,0.599930099710059,0.642116254524459,0
0.368607243413422,0.358735283238784,0.444713878137346,0.417102791310133,0.487175457570076,0.536810531136406,0.516514768969666,0.455182296162309,0.538326862847025,0
0.497997377211421,0.474287853769139,0.0709223941557216,0.189587179408507,0.370346515619772,0.361204182647418,0.43508444732937,0.479326317294704,0.389819181573638,0
0.561282901484022,0.833482716944109,0.299842202439554,0.549642100525719,0.762524422500104,0.566954887969182,0.497034108126309,0.450366841383986,0.396599725484549,0
0.627928308720081,0.637408132093286,0.501475955786544,0.334681140912779,0.633356010478765,0.495090544109467,0.50324981330734,0.381222564125608,0.506862042812163,0
0.46369283913779,0.27737472930426,0.450928441909763,0.496935625413322,0.472222790114085,0.313836138463871,0.477220271212203,0.569403361827882,0.414246832756856,0
0.545159226992806,0.261747007678352,0.292036631894345,0.535521995240632,0.436154907770993,0.713600140517369,0.667405779872096,0.471879714914326,0.138482925044029,0
0.704123551239928,0.677563847579931,0.184868795796579,0.402104345921941,0.632323996652609,0.370259153131671,0.457552336300373,0.440862408290611,0.644988239247885,0
0.637145286207277,0.531067107129941,0.341872144758005,0.498791579588706,0.571999957020614,0.298831165144126,0.543780547009029,0.408240921377024,0.684838377252804,0
0.353477370049131,0.819846560014223,0.462656331942541,0.752286646020324,0.713578501475933,0.565968627071314,0.647906172183504,0.457865242964733,0.575290014418718,0
0.60752786212611,0.78029758348429,0.407692781656965,0.42634092722473,0.724262496316845,0.701861402104982,0.458746748704778,0.672436437253969,0.654952860909957,0
0.49782389090384,0.161282276390174,0.147047120814755,0.240233653945652,0.300691719802156,0.422545422618662,0.854588091540651,0.741475303516638,0.483211533236057,0
0.541323139133984,0.439659416129885,0.209814058083719,0.341325933009066,0.475069089920361,0.486142404373292,0.549519275169821,0.461130694346266,0.461590258024563,0
0.306098352384052,0.432502560981768,0.439533335663615,0.303161593997971,0.481709986631763,0.413115068058441,0.626029254319117,0.413874885854179,0.36043914095108,0
0.49019166793165,0.450081657477467,0.405811371493585,0.435403739625287,0.551530899730099,0.486582987452709,0.559640894558938,0.497463332918978,0.657504174738992,0
0.464411985801085,0.531228586488311,0.299929492348981,0.39695626697325,0.519063587913791,0.378130973368294,0.552854527931286,0.489020579612028,0.290433890704901,0
0.2495706135034,0.523302165728126,0.494622341190792,0.365637116115611,0.571039865307879,0.162271159970564,0.615584778073278,0.576356497448438,0.369920846624946,0
0.33302858989854,0.540184651746799,0.308530583292076,0.573460737187338,0.629172327864648,0.384995762940418,0.354719238377272,0.336377128380501,0.741533847146773,0
0.523454932798475,0.551995238131482,0.502489129887709,0.435337886186471,0.596606865767192,0.582129187052636,0.60125982305959,0.491533495487828,0.4514920206484,0
0.326434068832962,0.73317889855617,0.400803976052013,0.38612217644982,0.708916422653074,0.380037323839372,0.579866229922524,0.503811156572875,0.489139680147932,0
0.664596723133318,0.785614972523768,0.264134713565328,0.245453483242466,0.580445122500108,0.546562210976865,0.366288447148976,0.783544010040685,0.512285006571672,0
0.550564193869666,0.466781760719504,0.35782018225739,0.496247508194108,0.557419886908464,0.271089615394674,0.588566625842716,0.519034109905043,0.512170959695251,0
0.666460415298127,0.58754291391177,0.491877576889999,0.406031652393471,0.643333299637586,0.265284160008233,0.570035969504696,0.203869958210348,0.326533213537651,0
0.44245851114719,0.548565635711561,0.146190649590239,0.391696925061348,0.447373783684731,0.52589005365458,0.336477000743832,0.571166946353887,0.604877957730949,0
0.461381645534761,0.818100771237512,0.656043993989288,0.572919746877923,0.815507078185133,0.271616616439008,0.521203184706548,0.612391130739152,0.545450944467399,0
0.473962345338975,0.646998386439205,0.324309992598768,0.627656888742237,0.606617687607555,0.3325852827601,0.471196540226895,0.612749891429497,0.735959326454112,0
0.669277919911981,0.296552747512332,0.228736083687445,0.686222869181806,0.515816954652369,0.708760315022705,0.258252610771931,0.5978050675236,0.480730648851962,1
0.638761690362742,0.223930193938765,0.34786404815706,0.564543188865096,0.486180339015949,0.452262815315426,0.506752594749501,0.564887587557714,0.502552402286292,1
0.477227779041117,0.691075201493697,0.691187998068657,0.691098710409229,0.165243326493934,0.316892522984047,0.372176222017034,0.564881084349538,0.476721460550306,1
0.504384507790343,0.532781999058033,0.357503497491781,0.536031542544731,0.44906795069603,0.20649889068492,0.497184500533524,0.570324895991058,0.493561894901929,1
0.539516549236844,0.670376914334682,0.247915423308811,0.417360265454785,0.693591220385435,0.389696456059995,0.333145334913527,0.66950057034286,0.195707729850499,1
0.58780083963755,0.548544116701946,0.493676774366779,0.633615250653621,0.479540881518359,0.284755512086555,0.665516532585561,0.453414079736373,0.515810787925682,1
0.695242045509831,0.103669616104661,0.481353158279167,0.666938768681754,0.551653899349595,0.563342583339593,0.482487808650031,0.440791112152863,0.260594530497668,1
0.426535180644366,0.581415810042685,0.278736272039905,0.636179874822457,0.509849637671627,0.391906557986138,0.441303219627905,0.467226069668402,0.413419282724454,1
0.346362041902892,0.847216152410623,0.47230415432387,0.403871293374599,0.696623904606451,0.173985539223767,0.539030479365138,0.537009682835121,0.38745893562893,1
0.333147026617721,0.591336024805305,0.286128574439532,0.517231833432637,0.42536722201482,0.507249382367908,0.536842576983134,0.598809322364496,0.579855225449822,1
0.458923294394213,0.84107577609635,0.448432657445493,0.456582135998678,0.675712490430895,0.535961123349731,0.579003361296485,0.612933933354474,0.42853679379099,1
0.46400518530923,0.656846838480989,0.343220532440828,0.282050275183604,0.862301028612826,0.362591547494441,0.385627426638727,0.559809698369011,0.592238783753046,1
0.54896025855885,0.570849167827936,0.52624732456359,0.477848410050989,0.658091175050815,0.286283838642457,0.509085838545823,0.652203909482588,0.380347443639252,1
0.360452708991195,0.564298831837023,0.258959393647564,0.498275057188433,0.551398832399845,0.339113798940356,0.62805596709697,0.649163526289508,0.47768504466658,1
0.482275507946464,0.729154030773412,0.381141961045821,0.631579951144718,0.428306057557728,0.612349334500415,0.435129909391015,0.414412208540053,0.64952740798541,1
0.641214649834541,0.335725663946128,0.274473018244914,0.499407249433554,0.608566275870889,0.474458332973035,0.631057974103627,0.646302597939947,0.436520164610488,1
0.512934382856207,0.221664853037174,0.488948119672424,0.712637442933996,0.336150884916533,0.43142961672183,0.608103362138473,0.441673863101827,0.76886146958903,1
0.511774132321645,0.417182108925137,0.397449279419912,0.553503081752706,0.466748725566883,0.311254003001238,0.613208467831084,0.417787436149912,0.716051109066649,1
0.456361418793019,0.638811780195912,0.394427624910502,0.953394044646304,0.179057116343357,0.503661440370844,0.313764439343413,0.503292842225444,0.626981423205789,1
0.50683516062812,0.419847388979913,0.631739080919812,0.568772556383957,0.542856642763042,0.483835454939293,0.562915968367673,0.54209000593998,0.458445261786719,1
0.370117440833016,0.847245860550925,0.623555831071138,0.99291130051785,0.145461048587676,0.34582897500937,0.334781221778375,0.402932345658938,0.590145949327327,1
0.497716545742786,0.393595698587555,0.525671529716477,0.345302607932409,0.628927776090162,0.274432415679671,0.675604974101289,0.188975209666482,0.403504231307174,1
0.764886405750568,0.0337043268140879,0.457184421533956,0.603821150069117,0.538098728010897,0.346341163325351,0.423931733743934,0.378347161345921,0.63666176428911,1
0.439956978062415,0.757887769405961,0.23957588507456,0.519113818868344,0.567225194710413,0.655791248877471,0.574878281919797,0.562623115454309,0.526262755363015,1
0.694649409286495,0.231206376302593,0.362517573759042,0.681653347776542,0.462971298210759,0.408727313484318,0.389137834374291,0.607629886208436,0.296430777690098,1
0.579629258624863,0.383889831771821,0.24234810267298,0.769586871893929,0.325215842248621,0.343377341748245,0.465481285412873,0.45468583586453,0.698955581345379,1
0.735423421927946,0.257668964465327,0.859935438213171,0.661873513405662,0.565072261159054,0.297432932111715,0.635939469210377,0.595919783043923,0.545487928834247,1
0.561371189580168,0.401857873635632,0.414915670568006,0.694169617277876,0.372069787200009,0.228383031029223,0.561022092929276,0.859248510420527,0.643839406478685,1
0.459273769319699,0.513909444091769,0.599730098420018,0.62203944853619,0.414464917733194,0.499424944320811,0.490578224710089,0.602965244808255,0.641852833557258,1
0.537379064261405,0.341615191584829,0.461530034920583,0.591910626778107,0.35804608586085,0.533505603168877,0.460922707725007,0.494076871196652,0.541564582971178,1
0.331337170109824,0.800623078962128,0.312304350795703,0.269569523022311,0.705169185587324,0.738100833317789,0.346934933413959,0.650868817077315,0.358562755894619,1
0.543362524781857,0.444731267744784,0.110947758168381,0.340689650185748,0.743106879170688,0.570330424769881,0.597047610648474,0.430284491156298,0.562752888253082,1
0.58550004717076,0.564802631698368,0.350507175841012,0.628572169762924,0.416916323265992,0.497150656049869,0.419832791935327,0.502811200575222,0.391437134821574,1
